価格/かかく	ヨリ格	安い/やすい
更に/さらに	連用	千/せん+円/えん
千/せん+円/えん	無格	安い/やすい
オートノミ/オートノミ	ノ格	システム/しすてむ
システム/しすてむ	未格	利用/りよう+する/する+れる/れる~テ形+いる/いる
ソリューション/そりゅーしょん	ノ格	展開/てんかい
展開/てんかい	連体:ヤ	環境/かんきょう
グローバルだ/ぐろーばるだ	連格	環境/かんきょう
環境/かんきょう	ヲ格	提供/ていきょう
提供/ていきょう	連格	為/ため
為/ため	連用	利用/りよう+する/する+れる/れる~テ形+いる/いる
世界/せかい+中/ちゅう	デ格	利用/りよう+する/する+れる/れる~テ形+いる/いる
オートノミ/オートノミ	ノ格	インフラストラクチャ/インフラストラクチャ
インフラストラクチャ/インフラストラクチャ	未格	備える/そなえる~テ形+いる/いる
方式/ほうしき	ヲ格	採用/さいよう+する/する~テ形+居る/おる
採用/さいよう	連用	備える/そなえる~テ形+いる/いる
リニア/りにあ	連格	展開/てんかい
複製/ふくせい	連体:ヤ	展開/てんかい
展開/てんかい	ヲ格	容易だ/よういだ+する/する
容易だ/よういだ	連格	技術/ぎじゅつ
技術/ぎじゅつ	ヲ格	備える/そなえる~テ形+いる/いる
又/また	連用	ソリューション/そりゅーしょん
可用/可用+性/せい	ト格	他/た
他/た	ニ格	見る/みる
類/るい	ヲ格	見る/みる
見る/みる	連格	性能/せいのう
性能/せいのう	連用	ソリューション/そりゅーしょん
完全だ/かんぜんだ	連用	拡張/かくちょう+可能だ/かのうだ
拡張/かくちょう	連格	ソリューション/そりゅーしょん
結果/けっか	未格	発表/はっぴょう
こちら/こちら	ノ格	頁/ぺーじ
頁/ぺーじ	デ格	発表/はっぴょう
入力/にゅうりょく	連格	県/けん+名/めい
ネーム/ねーむ	ト格	県/けん+名/めい
県/けん+名/めい	ヲ格	公開/こうかい
ネーム/ねーむ	ガ格	無効だ/むこうだ
記入/きにゅう	連体	場合/ばあい
場合/ばあい	未格	無効だ/むこうだ
無効/むこうa	ト格	する/する+せる/せる~テ形+頂く/いただく
昔/むかし	隣	昔/むかし
昔/むかし	無格	出る/でる
この/この	連体	世界/せかい
世界/せかい	ヲ格	作る/つくる
作る/つくる?創る/つくる?造る/つくる	連格	神様/かみさま
インデアン/インデアン	ノ格	神様/かみさま
神様/かみさま	ガ格	出る/でる
旅/たび	ニ格	出る/でる
そして/そして	連用	来る/くる
雪/ゆき	ガ格	積もる/つもる
一杯/いっぱい	連用	積もる/つもる
積もる/つもる	連格	村/むら
村/むら	ニ格	来る/くる
村/むら	ニ格	入る/はいる
入る/はいる	連用	泣く/なく~テ形+いる/いる
婆さん/ばあさん	ガ格	泣く/なく~テ形+いる/いる
バブ/バブ	未格	促進/そくしん
ガス/がす	ガ格	高める/たかめる
効果/こうか	ヲ格	高める/たかめる
高める/たかめる	連用	促進/そくしん
血行/けっこう	ヲ格	促進/そくしん
促進/そくしん	連用	シリーズ/しりーず
冷え性/ひえしょう	ニ格	効く/きく
効く/きく	連格	シリーズ/しりーず
新しい/あたらしい	連用	配合/はいごう
配合/はいごう	連用	持続/じぞく
上がり/あがりv?挙がり/あがりv?揚がり/あがりv+後/ご	未格	持続/じぞく
温かい/あたたかい+さ/さ	ガ格	持続/じぞく
ナチュラルだ/なちゅらるだ	連格	香り/香り
香り/香り	デ格	楽しむ/たのしむ+下さる/くださる
気分/きぶん	ノ格	タイム/たいむ
タイム/たいむ	ヲ格	楽しむ/たのしむ+下さる/くださる
神戸/こうべ	ノ格	苗/なえ
苗/なえ	カラ格	届く/とどく
本/ほん	ノ格	手帳/てちょう
手帳/てちょう	隣	４５/４５+号/ごう
４５/４５+号/ごう	ガ格	届く/とどく
本/ほん	連体	古本/ふるほん+屋/や
古本/ふるほん+屋/や	複合辞連用	効く/きく
香辛料/こうしんりょう	ノ格	効く/きく
利く/きく?効く/きく?聞く/きく?聴く/きく	連格	短/たん+信/しん
この/この	連体	ペーパー/ぺーぱー
ペーパー/ぺーぱー	未格	有る/ある
書林/書林	ニ格	有る/ある
このように/このように	連用	並ぶ/ならぶ~テ形+居る/おる
古い/ふるい	連格	建物/たてもの
建物/たてもの	ガ格	並ぶ/ならぶ~テ形+居る/おる
其所彼所/そこかしこ	ト格	並ぶ/ならぶ~テ形+居る/おる
その/その	連体	美しい/うつくしい+さ/さ
自然だ/しぜんだ	連格	美しい/うつくしい+さ/さ
美しい/うつくしい+さ/さ	ガ格	言える/いえる
何とも/なんとも	連用	言える/いえる
道路/どうろ	ガ格	整備/せいび+する/する+れる/れる
整備/せいび	連格	時/とき
時/とき	連用	破壊/はかい+する/する+れる/れる~テ形+しまう/しまう
その/その	連体	自然/しぜん+美/び
自然/しぜん+美/び	未格	破壊/はかい+する/する+れる/れる~テ形+しまう/しまう
この/この	連体	日/ひ
日/ひ	無格	来る/くる
唯/ゆい	未格	来る/くる
音楽/おんがく+室/しつ	ニ格	来る/くる
斎藤/さいとう	ニ格	渡す/わたす+れる/れる
渡す/わたす	連格	ケーキ/けーき
ケーキ/けーき	未格	食べる/たべる+られる/られる
安全だ/あんぜんだ	連用	食べる/たべる+られる/られる
食べる/たべる	連格	もの/もの
でも/でも	連用	駄目だ/だめだ
それ/それ	未格	駄目だ/だめだ
４/よん+月/がつ	ニ格	起こる/おこる
革命/かくめい	ガ格	起こる/おこる
起こる/おこる	連用	謳う/うたう
親/おや+米/べい	ノ格	パフラヴィ/パフラヴィ+朝/あさ
パフラヴィ/パフラヴィ+朝/あさ	複合辞連用	謳う/うたう
体制/たいせい	ヲ格	謳う/うたう
謳う/うたう	連格	共和/きょうわ+国/こく
共和/きょうわ+国/こく	ガ格	樹立/じゅりつ+する/する+れる/れる
この/この	連体	革命/かくめい
革命/かくめい	未格	与える/あたえる
経済/けいざい	ニ格	与える/あたえる
大きな/おおきな	連体	影響/えいきょう
影響/えいきょう	ヲ格	与える/あたえる
先ず/まず	連用	悪化/あっか
その/その	連体	中心/ちゅうしん
中心/ちゅうしん	ノ格	主義/しゅぎ
主義/しゅぎ	ノ格	方針/ほうしん
方針/ほうしん	カラ格	悪化/あっか
諸国/しょこく	連体	関係/かんけい
関係/かんけい	未格	悪化/あっか
共に/ともに	連用	悪化/あっか
この/この	連体	統計/とうけい
統計/とうけい	未格	もの/もの
交通/こうつう+省/しょう	ノ格	システム/しすてむ
システム/しすてむ	ニヨル	整理/せいり
整理/せいり	連格	もの/もの
この/この	連体	車両/しゃりょう+数/すう
車両/しゃりょう+数/すう	未格	数/すう
現在/げんざい	ノ格	数/すう
毎月/まいつき	隣	１０/１０+日/にち
１０/１０+日/にち	ニ格	更新/こうしん
データ/でーた	ヲ格	更新/こうしん
あなた/あなた	ノ格	体/からだ
体/からだ	ノ格	情報/じょうほう
情報/じょうほう	カラ格	行う/おこなう
判定/はんてい	ヲ格	行う/おこなう
この/この	連体	判定/はんてい
判定/はんてい	ニ格	必要だ/ひつようだ+なる/なる
診断/しんだん	ノ格	結果/けっか
結果/けっか	ガ格	必要だ/ひつようだ+なる/なる
判定/はんてい	ヲ格	行う/おこなう+たい/たい
行う/おこなう	連格	方/かた
方/かた	未格	用意/ようい+下さる/くださる
結果/けっか+表/ひょう	ヲ格	用意/ようい+下さる/くださる
私/わたし	未格	行う/おこなう~テ形+くる/くる
長年/ながねん	無格	行う/おこなう~テ形+くる/くる
化合/かごう+物/ぶつ	ノ格	製造/せいぞう
製造/せいぞう	ヲ格	行う/おこなう~テ形+くる/くる
その/その	連体	中/なか
中/なか	デ格	培う/つちかう+れる/れる
培う/つちかう	連格	管理/かんり+力/りょく
技術/ぎじゅつ+力/りょく	連体	管理/かんり+力/りょく
管理/かんり+力/りょく	ガ格	評価/ひょうか+する/する+れる/れる~テ形+いる/いる
分野/ぶんや	ニオク	評価/ひょうか+する/する+れる/れる~テ形+いる/いる
高い/たかい	連用	評価/ひょうか+する/する+れる/れる~テ形+いる/いる
開発/かいはつ	カラ格	受託/じゅたく
生産/せいさん	マデ格	受託/じゅたく
今日/きょう	未格	願う/ねがう+する/する
一/いち+日/にち	無格	願う/ねがう+する/する
よろしく/よろしく	連用	願う/ねがう+する/する
昨日/きのう	未格	日/にち
介入/かいにゅう	ガ格	行う/おこなう+れる/れる
行う/おこなう	連用	動く/うごく
相場/そうば	ガ格	動く/うごく
大きい/おおきい	連用	動く/うごく
動く/うごく	連用	日/にち
歴史/れきし+的だ/てきだ	連格	日/にち
今日/きょう	未格	続く/つづく
介入/かいにゅう	未格	続く/つづく
今年/ことし	未格	始まる/はじまる~テ形+いる/いる
用水/ようすい	ノ格	分析/ぶんせき
分析/ぶんせき	ガ格	始まる/はじまる~テ形+いる/いる
ほぼ/ほぼ	連用	少ない/すくない
若干/じゃっかん	未格	少ない/すくない
少ない/すくない	複合辞連用	程/ほど
程/ほど	ノ格	状況/じょうきょう
業者/ぎょうしゃ+以外/いがい	連体	依頼/いらい
依頼/いらい	未格	有る/ある
何/なん+点/てん	連用	有る/ある
マレーシア/まれーしあ	未格	国/こく
アジア/あじあ	ノ格	北部/ほくぶ
南部/なんぶ	ト格	北部/ほくぶ
北部/ほくぶ	ヲ格	する/する
領域/りょういき	ト格	する/する
する/する	連格	連邦/れんぽう+制/せい
連邦/れんぽう+制/せい	ノ格	国/こく
シンガポール/しんがぽーる	連体	タイ/たい
タイ/たい	連体	インドネシア/いんどねしあ
インドネシア/いんどねしあ	連体	ブルネイ/ぶるねい
ブルネイ/ぶるねい	ト格	接する/せっする
接する/せっする	連用	領域/りょういき
南部/なんぶ	ト格	北部/ほくぶ
北部/ほくぶ	ガ格	領域/りょういき
隣接/りんせつ+国/こく	未格	接する/せっする~テ形+いる/いる
タイ/たい	連体	シンガポール/しんがぽーる
シンガポール/しんがぽーる	連体	ブルネイ/ぶるねい
ブルネイ/ぶるねい	連体	インドネシア/いんどねしあ
インドネシア/いんどねしあ	連用	接する/せっする~テ形+いる/いる
タイ/たい	ト格	接する/せっする~テ形+いる/いる
北部/ほくぶ	デ格	接する/せっする~テ形+いる/いる
国境/こっきょう	ヲ格	接する/せっする~テ形+いる/いる
授与/じゅよ+式/しき	ガ格	開く/ひらく+れる/れる
２４/２４+日/にち	無格	開く/ひらく+れる/れる
ハリウッド/はりうっど	ノ格	シアター/しあたー
シアター/しあたー	デ格	開く/ひらく+れる/れる
時間/じかん	隣	日/にち
作品/さくひん+賞/しょう	連体	監督/かんとく+賞/しょう
監督/かんとく+賞/しょう	未格	受賞/じゅしょう
数学/すうがく+者/しゃ	同格連体	博士/はかせ
博士/はかせ	ノ格	半生/はんせい
半生/はんせい	ヲ格	描く/えがく
描く/えがく	連格	マインド/まいんど
マインド/まいんど	ガ格	受賞/じゅしょう
作品/さくひん	デ格	輝く/かがやく
コネリ/コネリ	ガ格	受賞/じゅしょう
女優/じょゆう+賞/しょう	ヲ格	受賞/じゅしょう
受賞/じゅしょう	連格	他/ほか
他/ほか	ニ格	輝く/かがやく
脚色/きゃくしょく+賞/しょう	未格	受賞/じゅしょう
受賞/じゅしょう	連用	輝く/かがやく
４/よん+冠/かん	ニ格	輝く/かがやく
思わぬ/おもわぬ	連体	親切/しんせつa
親切/しんせつa	ヲ格	受ける/うける
メメ/メメ	カラ格	受ける/うける
受ける/うける	連格	蓑/みの
蓑/みの	連用	治まる/おさまる
苛立ち/いらだちv	ガ格	治まる/おさまる
詰まる/つまる	連格	こと/こと
こと/こと	デ格	怒る/いかる
そんな/そんな	連体	行為/こうい
行為/こうい	ガ格	追う/おう+詰める/つめる~テ形+いる/いる
自分/じぶん	ヲ格	追う/おう+詰める/つめる~テ形+いる/いる
追う/おう	ト格	思う/おもう
思う/おもう	連格	心/こころ
心/こころ	未格	有る/ある
蓑/みの	ニ格	有る/ある
明日/あす	未格	有る/ある
ドコモ/どこも	ガ格	買収/ばいしゅう
ビリーズブートキャンプ/ビリーズブートキャンプ	ノ格	会社/かいしゃ
会社/かいしゃ	ヲ格	買収/ばいしゅう
売上高/うりあげだか	隣	３９９億/３９９億+円/えん
３９９億/３９９億+円/えん	ノ格	会社/かいしゃ
会社/かいしゃ	ヲ格	保有/ほゆう
３１０億/３１０億+円/えん	デ格	保有/ほゆう
５１/５１+％/ぱーせんと	ノ格	株式/かぶしき
株式/かぶしき	ヲ格	保有/ほゆう
これ/これ	未格	円/えん
どういう/どういう	連体	計算/けいさん+式/しき
計算/けいさん+式/しき	デ格	円/えん
番組/ばんぐみ	ヲ格	見逃す/みのがす
見逃す/みのがす	連格	方/かた
方/かた	未格	御覧/ごらん
頁/ぺーじ	デ格	御覧/ごらん
内容/ないよう	ノ格	ムービー/むーびー
ムービー/むーびー	ヲ格	御覧/ごらん
動画/どうが	未格	更新/こうしん+する/する+れる/れる
放送/ほうそう	ニ格	更新/こうしん+する/する+れる/れる
尚/なお	連体	動画/どうが
表示/ひょうじ	連格	動画/どうが
動画/どうが	未格	鳴る/なる
１０/１０+日/にち+分/ぶん	ト格	鳴る/なる
リブスペース/リブスペース	未格	会社/かいしゃ
リフォーム/リフォーム	ノ格	施工/せこう
施工/せこう	ノ格	会社/かいしゃ
どこ/どこ	ニ格	頼む/たのむ
頼む/たのむ	ト格	思う/おもう+れる/れる
思う/おもう	連格	方/かた
方/かた	ヘ格	向ける/むける
向ける/むける	連格	プラン/ぷらん
プラン/ぷらん	ヲ格	用意/ようい+する/する~テ形+いる/いる
大阪/おおさか	デ格	考える/かんがえる
リフォーム/リフォーム	ヲ格	考える/かんがえる
考える/かんがえる	連用	任せる/まかせる+下さる/くださる
リブスペース/リブスペース	ヘ格	任せる/まかせる+下さる/くださる
是非/ぜひ	ト格	任せる/まかせる+下さる/くださる
カー/かー	ヲ格	見る/みる
ポピュラーだ/ぽぴゅらーだ	連格	もの/もの
もの/もの	連用	カー/かー
蛸焼き/たこやき	連体:ヤ	アイスクリーム/あいすくりーむ
アイスクリーム/あいすくりーむ	ノ格	カー/かー
脱サラ/だつさら	連用	食べる/たべる~テ形+いく/いく
カー/かー	デ格	食べる/たべる~テ形+いく/いく
食べる/たべる	ト格	言う/いう
言う/いう	連格	人/ひと
人/ひと	未格	射る/いる
現在/げんざい	無格	居る/おる
譲る/ゆずる	連格	兎/うさぎ
兎/うさぎ	未格	居る/おる
１２/１２+月/がつ	隣	中旬/ちゅうじゅん
中旬/ちゅうじゅん	ニ格	予定/よてい
シロップ/しろっぷ	ガ格	予定/よてい
パール/パール	ノ格	子/こ
子/こ	ヲ格	予定/よてい
出産/しゅっさん	未格	掲載/けいさい
日記/にっき	ヲ格	掲載/けいさい
ブログ/ぶろぐ	ノ格	頁/ぺーじ
頁/ぺーじ	ニ格	掲載/けいさい
米国/べいこく	ノ格	大学/だいがく
大学/だいがく	ノ格	ランキング/らんきんぐ
ランキング/らんきんぐ	デ格	評価/ひょうか+する/する+れる/れる~テ形+いる/いる
評価/ひょうか	連格	大学/だいがく
大学/だいがく	ノ格	キャンパス/きゃんぱす
キャンパス/きゃんぱす	ニ格	有る/ある
米国/べいこく	ヲ格	代表/だいひょう
代表/だいひょう	連格	大学/だいがく
大学/だいがく	ノ格	生活/せいかつ
モダンだ/もだんだ	連格	生活/せいかつ
生活/せいかつ	ヲ格	満喫/まんきつ+する/する+こと/こと+出来る/できる
シカゴ/しかご	ノ格	タウン/たうん
タウン/たうん	ニ格	隣接/りんせつ
隣接/りんせつ	連用	可能だ/かのうだ
気軽だ/きがるだ	連用	可能だ/かのうだ
探索/たんさく	未格	可能だ/かのうだ
社員/しゃいん	ト格	会社/かいしゃ
会社/かいしゃ	連体	どちら/どちら
どちら/どちら	未格	創る/つくる
掛け替えの無い/かけがえのない	連体	パートナー/ぱーとなー
最高だ/さいこうだ	連格	パートナー/ぱーとなー
パートナー/ぱーとなー	ト格	する/する
する/する	連用	創る/つくる
無限大だ/むげんだいだ	連格	輝き/かがやきv
輝き/かがやきv	ヲ格	創る/つくる
それ/それ	ガ格	思い/おもいv
私/わたし	同格連体	サッポロビール/さっぽろびーる
サッポロビール/さっぽろびーる	ノ格	思い/おもいv
サッポロビール/さっぽろびーる	ノ格	採用/さいよう
採用/さいよう	複合辞連用	情報/じょうほう
情報/じょうほう	ヲ格	掲載/けいさい+する/する~テ形+いる/いる
バンビ/バンビ	未格	トマト/とまと
甘い/あまい+さ/さ	連体	酸味/さんみ
酸味/さんみ	連体	上手い/うまい?旨い/うまい+み/み
上手い/うまい?旨い/うまい+み/み	連体	トマト/とまと
薫る/かおる	連用	トマト/とまと
共に/ともに	連用	取れる/とれる
バランス/ばらんす	ノ格	取れる/とれる
取れる/とれる?執れる/とれる?捕れる/とれる?捕れる/とれる?採れる/とれる?採れる/とれる?摂れる/とれる?摂れる/とれる?撮れる/とれる?撮れる/とれる?盗れる/とれる	連格	トマト/とまと
癖/くせ	ガ格	無い/ない
無い/ない	連用	食べる/たべる+やすい/やすい
食べる/たべる	連用	スッキリ/すっきり+する/する~テ形+いる/いる
後味/あとあじ	ガ格	スッキリ/すっきり+する/する~テ形+いる/いる
そんな/そんな	連体	バンビ/バンビ
バンビ/バンビ	デ格	作る/つくる?創る/つくる?造る/つくる
是非/ぜひ	連用	作る/つくる?創る/つくる?造る/つくる
作る/つくる?創る/つくる?造る/つくる	未格	うどん/うどん
本書/ほんしょ	未格	もの/もの
書面/しょめん	連体	証拠/しょうこ
証拠/しょうこ	複合辞連用	反論/はんろん
反論/はんろん	ヲ格	纏める/まとめる
纏める/まとめる	連格	もの/もの
書面/しょめん	連体	証拠/しょうこ
証拠/しょうこ	未格	禁ずる/きんずる+得る/える
偽り/いつわりv	連体:ヤ	誤り/あやまりv
誤り/あやまりv	ガ格	多い/おおい
多い/おおい	連用	禁ずる/きんずる+得る/える
驚き/おどろきv	ヲ格	禁ずる/きんずる+得る/える
相互/そうご	ニ格	矛盾/むじゅん
矛盾/むじゅん	連格	内容/ないよう
内容/ないよう	未格	有る/ある
桃吉/桃吉	カラ格	成る/なる
その後/そのご	ノ格	実家/じっか
実家/じっか	未格	成る/なる
会社/かいしゃ	ニ格	鳴る/なる
成る/なる?鳴る/なる	連用	成る/なる
金持ち/かねもち	ニ格	成る/なる
成る/なる?鳴る/なる	ト格	聞く/きく+す/す+れる/れる
オロ/オロ	未格	する/する
長年/ながねん	ノ格	肩/かた
肩/かた	ノ格	荷/に
荷/に	ガ格	下りる/おりる
下りる/おりる	連格	気/き
気/き	ガ格	する/する
そして/そして	連用	話し出す/はなしだす
自分/じぶん	ガ格	する/する+れる/れる
河童/かっぱ	ニ格	成る/なる
成る/なる?鳴る/なる	連格	為/ため
為/ため	連用	する/する+れる/れる
する/する	連格	過去/かこ
悲しい/かなしい	連格	過去/かこ
過去/かこ	ヲ格	話し出す/はなしだす
菜園/さいえん	ノ格	トマト/とまと?蕃茄/トマト
トマト/とまと?蕃茄/トマト	未格	様々だ/さまざまだ
大きい/おおきい+さ/さ	未格	形/かたち
形/かたち	未格	様々だ/さまざまだ
だからこそ/だからこそ	連用	サラダ/さらだ
勧め/すすめv?薦め/すすめv?進め/すすめv	ガ格	サラダ/さらだ
この/この	連体	サラダ/さらだ
湯/ゆ+むき/むき	未格	する/する
する/する	連格	トマト/とまと?蕃茄/トマト
トマト/とまと?蕃茄/トマト	ヲ格	漬ける/つける+込む/こむ
丸ごと/まるごと	連用	漬ける/つける+込む/こむ
マリネ/マリネ+液/えき	ニ格	漬ける/つける+込む/こむ
漬ける/つける	連格	見た目/みため
見た目/みため	ニ格	品/ひん
素敵だ/すてきだ	連格	品/ひん
鉄道/てつどう	ノ格	輸送/ゆそう
安全/あんぜんa	連体	輸送/ゆそう
輸送/ゆそう	ニ格	貢献/こうけん
先端/せんたん	ノ格	技術/ぎじゅつ
技術/ぎじゅつ	デ格	貢献/こうけん
人/ひと	連体:ヤ	車/くるま
車/くるま	ノ格	安全/あんぜんa
安全/あんぜんa	ヲ格	支える/ささえる
支える/ささえる	連格	信号/しんごう+機/き
信号/しんごう+機/き	連体:ヤ	提供/ていきょう
ドライバー/どらいばー	連体	提供/ていきょう
提供/ていきょう	ニ格	貢献/こうけん+する/する~テ形+いる/いる
技術/ぎじゅつ	ノ格	発想/はっそう
新しい/あたらしい	連格	発想/はっそう
発想/はっそう	デ格	創造/そうぞう
快適だ/かいてきだ	連格	空間/くうかん
空間/くうかん	ヲ格	創造/そうぞう
現在/げんざい	無格	行う/おこなう~テ形+居る/おる
職種/しょくしゅ	連体	募集/ぼしゅう
募集/ぼしゅう	ヲ格	行う/おこなう~テ形+居る/おる
２００９/２００９+年/ねん	隣	４/よん+月/がつ
４/よん+月/がつ	隣	２７/２７+日/にち
２７/２７+日/にち	ヨリ格	移転/いてん
渋谷/しぶや	カラ格	移転/いてん
五反田/ごたんだ	ニ格	移転/いてん
オフィス/おふぃす	ガ格	移転/いてん
移転/いてん	連用	注意/ちゅうい+下さる/くださる
不明だ/ふめいだ	連格	点/てん
点/てん	ガ格	有る/ある
有る/ある	連用	問い合わせる/といあわせる+下さる/くださる
気軽だ/きがるだ	連用	問い合わせる/といあわせる+下さる/くださる
担当/たんとう	マデ格	問い合わせる/といあわせる+下さる/くださる
専門/せんもん+店/てん	ノ格	イニュエンドゥ/イニュエンドゥ
イニュエンドゥ/イニュエンドゥ	未格	販売/はんばい+する/する~テ形+いる/いる
ドレス/どれす	ヲ格	着る/きる+こなす/こなす
綺麗だ/きれいだ	連用	着る/きる+こなす/こなす
着る/きる	連格	ビスチェ/ビスチェ
ビスチェ/ビスチェ	ヲ格	販売/はんばい+する/する~テ形+いる/いる
メーカー/めーかー	複合辞連用	実績/じっせき
実績/じっせき	ヲ格	生かす/いかす
生かす/いかす	連用	プロデュース/ぷろでゅーす
ウェディング/ウェディング+用/よう	ニ格	プロデュース/ぷろでゅーす
特化/とっか	連格	インナ/インナ
インナ/インナ	ヲ格	プロデュース/ぷろでゅーす
美しい/うつくしい	連格	シルエット/しるえっと
シルエット/しるえっと	ヲ格	作る/つくる
作る/つくる	連用	演出/えんしゅつ
素敵だ/すてきだ	連格	ライン/らいん
めり張り/めりはり	ノ格	有る/ある
有る/ある	連格	ライン/らいん
ライン/らいん	ヲ格	演出/えんしゅつ
株式/かぶしき	未格	分ける/わける
大きい/おおきい	連用	分ける/わける
分ける/わける	連用	有る/ある
公開/こうかい	連格	株式/かぶしき
株式/かぶしき	ト格	株式/かぶしき
公開/こうかい	ノ格	株式/かぶしき
株式/かぶしき	ノ格	種類/しゅるい
種類/しゅるい	ガ格	有る/ある
通常/つうじょう	無格	成る/なる
投資/とうし	ヲ格	する/する
する/する	連格	場合/ばあい
場合/ばあい	未格	成る/なる
取り引き/とりひき+所/しょ	ニ格	上場/じょうじょう+する/する~テ形+いる/いる
上場/じょうじょう	連格	株式/かぶしき
株式/かぶしき	ガ格	成る/なる
対象/たいしょう	ト格	成る/なる
株式/かぶしき	ノ格	証券/しょうけん
証券/しょうけん	ガ格	色々だ/いろいろだ
取り引き/とりひき	連格	市場/しじょう
市場/しじょう	未格	色々だ/いろいろだ
色々/いろいろa	ト格	有る/ある
有る/ある	連用	見る/みる~テ形+みる/みる
先ずは/まずは	連用	見る/みる~テ形+みる/みる
市場/しじょう	ノ格	分類/ぶんるい
分類/ぶんるい	ヲ格	見る/みる~テ形+みる/みる
会社/かいしゃ	ヲ格	設立/せつりつ
設立/せつりつ	連格	時/とき
時/とき	連用	与える/あたえる
資本/しほん+金/きん	ヲ格	する/する
幾ら/いくら	ニ格	する/する
する/する	ニヨル	与える/あたえる
消費/しょうひ+税/ぜい	ニ格	与える/あたえる
影響/えいきょう	ヲ格	与える/あたえる
消費/しょうひ+税/ぜい	未格	超える/こえる~テ形+いる/いる
期/き+前/まえ	ノ格	売上/うりあげ
売上/うりあげ	ヲ格	見る/みる
見る/みる?診る/みる	連用	超える/こえる~テ形+いる/いる
１，０００万/１，０００万+円/えん	ヲ格	超える/こえる~テ形+いる/いる
超える/こえる	連用	納める/おさめる
消費/しょうひ+税/ぜい	ヲ格	納める/おさめる
ここ/ここ	デ格	重要だ/じゅうようだ
重要だ/じゅうようだ	未格	見る/みる
期/き+前/まえ	ノ格	売上/うりあげ
売上/うりあげ	ヲ格	見る/みる
見る/みる?診る/みる	複合辞連用	点/てん
様々だ/さまざまだ	連格	病院/びょういん
病院/びょういん	ノ格	情報/じょうほう
情報/じょうほう	ヲ格	中/ちゅう
病院/びょういん	ノ格	内容/ないよう
内容/ないよう	ヲ格	紹介/しょうかい+する/する~テ形+いる/いる
詳しい/くわしい	連用	紹介/しょうかい+する/する~テ形+いる/いる
紹介/しょうかい	連用	確認/かくにん+下さる/くださる
希望/きぼう	ノ格	勤務/きんむ+地/ち
勤務/きんむ+地/ち	同格未格	確認/かくにん+下さる/くださる
許可/きょか	ノ格	下/した
下/した	連体	ネットワーク/ねっとわーく
幅広い/はばひろい	連格	ネットワーク/ねっとわーく
ネットワーク/ねっとわーく	ヲ格	する/する
基盤/きばん	ト格	する/する
する/する	連用	マッチング/マッチング
皆様/みなさま	ノ格	希望/きぼう
希望/きぼう	連格	案件/あんけん
案件/あんけん	ト格	マッチング/マッチング
ミニロト/ミニロト	未格	選ぶ/えらぶ
３１/３１	ノ格	中/なか
中/なか	カラ格	選ぶ/えらぶ
異なる/ことなる	連格	５/ご+個/こ
５/ご+個/こ	ノ格	数字/すうじ
数字/すうじ	ヲ格	選ぶ/えらぶ
選ぶ/えらぶ	連格	数字/すうじ
数字/すうじ	ガ格	一致/いっち+する/する~テ形+いる/いる
数字/すうじ	ト格	一致/いっち+する/する~テ形+いる/いる
何/なん+個/こ	無格	一致/いっち+する/する~テ形+いる/いる
一致/いっち	デ格	決まる/きまる
４/よん+等/とう	ガ格	決まる/きまる
抽選/ちゅうせん	デ格	決まる/きまる
数字/すうじ	隣	５/ご+個/こ
５/ご+個/こ	ト格	１/いち+個/こ
数字/すうじ	隣	１/いち+個/こ
１/いち+個/こ	ノ格	６/ろく+個/こ
６/ろく+個/こ	ノ格	数字/すうじ
数字/すうじ	ガ格	決まる/きまる
平素/へいそ	未格	申し上げる/もうしあげる
格別だ/かくべつだ	連格	高配/こうはい
高配/こうはい	ヲ格	賜る/たまわる
賜る/たまわる	連用	申し上げる/もうしあげる
厚い/あつい	連用	申し上げる/もうしあげる
御礼/おれい	未格	申し上げる/もうしあげる
年始/ねんし	ノ格	休業/きゅうぎょう
休業/きゅうぎょう	ニツク	案内/あんない+する/する+せる/せる~テ形+頂く/いただく
下記/かき	ノ格	通り/とおり
通り/とおり	連用	案内/あんない+する/する+せる/せる~テ形+頂く/いただく
客/きゃく	ニ格	掛ける/かける+致す/いたす
大変/たいへんa	隣	迷惑/めいわく
迷惑/めいわく	ヲ格	掛ける/かける+致す/いたす
掛ける/かける	連用	願う/ねがう
了承/りょうしょう	連格	様/よう
様/よう	ト格	願う/ねがう
水系/すいけい	デ格	公表/こうひょう
計画/けいかく	ヲ格	公表/こうひょう
平成/へいせい	隣	１９/１９+年/ねん
１９/１９+年/ねん	隣	２/に+月/がつ
２/に+月/がつ	隣	１５/１５+日/にち
１５/１５+日/にち	ニ格	公表/こうひょう
計画/けいかく	未格	作成/さくせい+する/する~テ形+いる/いる
水系/すいけい	ヲ格	分ける/わける
ブロック/ぶろっく	ニ格	分ける/わける
分ける/わける	連用	作成/さくせい+する/する~テ形+いる/いる
知る/しる	連格	ブロック/ぶろっく
ブロック/ぶろっく	ヲ格	選ぶ/えらぶ~テ形+下さる/くださる
今年/ことし	未格	高い/たかい
秋刀魚/さんま	ガ格	高い/たかい
高い/たかい	連用	買える/かえる
買える/かえる	連格	監督/かんとく
監督/かんとく	ノ格	畑中/はたなか
近所/きんじょ	ノ格	スーパー/すーぱー
スーパー/すーぱー	デ格	する/する~テ形+ます/ます
一/いち+匹/ひき	隣	２００/２００+円/えん
